stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
1922,L3,M3-2,Attente_Operateur,2024-04-23 19:03:01.240844,2024-04-23 19:20:01.240844,17,Attente_Operateur sur M3-2,OP12,True
1923,L3,M3-1,Attente_Materiel,2024-04-23 04:57:01.240844,2024-04-23 05:38:01.240844,41,Attente_Materiel sur M3-1,OP9,True
1924,L1,M1-3,Bourrage,2024-04-24 18:26:01.240844,2024-04-24 18:44:01.240844,18,Bourrage sur M1-3,OP12,True
1925,L1,M1-1,Attente_Materiel,2024-04-24 11:03:01.240844,2024-04-24 12:02:01.240844,59,Attente_Materiel sur M1-1,OP2,True
1926,L1,M1-1,Panne_Mecanique,2024-04-24 17:38:01.240844,2024-04-24 19:57:01.240844,139,Panne_Mecanique sur M1-1,OP2,True
1927,L1,M1-2,Bourrage,2024-04-24 07:21:01.240844,2024-04-24 07:43:01.240844,22,Bourrage sur M1-2,OP8,True
1928,L1,M1-1,Reglage,2024-04-24 16:18:01.240844,2024-04-24 16:38:01.240844,20,Reglage sur M1-1,OP3,True
1929,L2,M2-3,Panne_Mecanique,2024-04-24 05:51:01.240844,2024-04-24 07:44:01.240844,113,Panne_Mecanique sur M2-3,OP6,True
1930,L2,M2-3,Attente_Operateur,2024-04-24 07:04:01.240844,2024-04-24 07:11:01.240844,7,Attente_Operateur sur M2-3,OP4,True
1931,L2,M2-3,Maintenance_Preventive,2024-04-24 11:19:01.240844,2024-04-24 14:42:01.240844,203,Maintenance_Preventive sur M2-3,OP14,True
1932,L2,M2-2,Attente_Operateur,2024-04-24 05:13:01.240844,2024-04-24 05:35:01.240844,22,Attente_Operateur sur M2-2,OP1,True
1933,L2,M2-3,Attente_Operateur,2024-04-24 11:06:01.240844,2024-04-24 11:12:01.240844,6,Attente_Operateur sur M2-3,OP1,True
1934,L2,M2-3,Attente_Operateur,2024-04-24 10:10:01.240844,2024-04-24 10:27:01.240844,17,Attente_Operateur sur M2-3,OP1,True
1935,L2,M2-4,Panne_Electrique,2024-04-24 05:02:01.240844,2024-04-24 05:31:01.240844,29,Panne_Electrique sur M2-4,OP4,True
1936,L2,M2-4,Probleme_Qualite,2024-04-24 17:03:01.240844,2024-04-24 18:28:01.240844,85,Probleme_Qualite sur M2-4,OP4,True
1937,L2,M2-4,Maintenance_Preventive,2024-04-24 12:54:01.240844,2024-04-24 15:37:01.240844,163,Maintenance_Preventive sur M2-4,OP9,True
1938,L3,M3-2,Changement_Format,2024-04-24 06:26:01.240844,2024-04-24 08:18:01.240844,112,Changement_Format sur M3-2,OP14,True
1939,L3,M3-1,Attente_Operateur,2024-04-24 06:17:01.240844,2024-04-24 06:22:01.240844,5,Attente_Operateur sur M3-1,OP6,True
1940,L3,M3-1,Attente_Materiel,2024-04-24 15:15:01.240844,2024-04-24 15:59:01.240844,44,Attente_Materiel sur M3-1,OP7,True
1941,L3,M3-1,Attente_Materiel,2024-04-24 12:26:01.240844,2024-04-24 13:19:01.240844,53,Attente_Materiel sur M3-1,OP12,True
1942,L3,M3-2,Attente_Materiel,2024-04-24 08:55:01.240844,2024-04-24 09:21:01.240844,26,Attente_Materiel sur M3-2,OP14,True
1943,L3,M3-2,Panne_Mecanique,2024-04-24 06:31:01.240844,2024-04-24 09:15:01.240844,164,Panne_Mecanique sur M3-2,OP5,True
1944,L3,M3-1,Panne_Electrique,2024-04-24 06:28:01.240844,2024-04-24 07:34:01.240844,66,Panne_Electrique sur M3-1,OP10,True
1945,L3,M3-2,Bourrage,2024-04-24 07:23:01.240844,2024-04-24 07:32:01.240844,9,Bourrage sur M3-2,OP5,True
1946,L3,M3-1,Attente_Materiel,2024-04-24 05:34:01.240844,2024-04-24 05:59:01.240844,25,Attente_Materiel sur M3-1,OP13,True
1947,L1,M1-1,Reglage,2024-04-25 18:47:01.240844,2024-04-25 19:14:01.240844,27,Reglage sur M1-1,OP9,True
1948,L1,M1-1,Reglage,2024-04-25 15:19:01.240844,2024-04-25 15:44:01.240844,25,Reglage sur M1-1,OP13,True
1949,L1,M1-3,Attente_Materiel,2024-04-25 16:08:01.240844,2024-04-25 16:33:01.240844,25,Attente_Materiel sur M1-3,OP13,True
1950,L1,M1-2,Panne_Mecanique,2024-04-25 17:33:01.240844,2024-04-25 20:12:01.240844,159,Panne_Mecanique sur M1-2,OP13,True
1951,L1,M1-2,Bourrage,2024-04-25 05:25:01.240844,2024-04-25 05:41:01.240844,16,Bourrage sur M1-2,OP1,True
1952,L1,M1-2,Panne_Electrique,2024-04-25 19:34:01.240844,2024-04-25 20:29:01.240844,55,Panne_Electrique sur M1-2,OP5,True
1953,L1,M1-1,Nettoyage,2024-04-25 15:13:01.240844,2024-04-25 15:55:01.240844,42,Nettoyage sur M1-1,OP7,True
1954,L1,M1-2,Bourrage,2024-04-25 11:10:01.240844,2024-04-25 11:20:01.240844,10,Bourrage sur M1-2,OP10,True
1955,L1,M1-2,Panne_Mecanique,2024-04-25 07:24:01.240844,2024-04-25 09:42:01.240844,138,Panne_Mecanique sur M1-2,OP3,True
1956,L2,M2-4,Changement_Format,2024-04-25 05:31:01.240844,2024-04-25 06:42:01.240844,71,Changement_Format sur M2-4,OP4,True
1957,L2,M2-1,Probleme_Qualite,2024-04-25 06:46:01.240844,2024-04-25 08:18:01.240844,92,Probleme_Qualite sur M2-1,OP13,True
1958,L2,M2-1,Nettoyage,2024-04-25 15:00:01.240844,2024-04-25 15:15:01.240844,15,Nettoyage sur M2-1,OP8,True
1959,L2,M2-2,Maintenance_Preventive,2024-04-25 17:27:01.240844,2024-04-25 20:27:01.240844,180,Maintenance_Preventive sur M2-2,OP10,True
1960,L2,M2-3,Attente_Operateur,2024-04-25 13:17:01.240844,2024-04-25 13:42:01.240844,25,Attente_Operateur sur M2-3,OP3,True
1961,L2,M2-3,Attente_Materiel,2024-04-25 11:29:01.240844,2024-04-25 11:39:01.240844,10,Attente_Materiel sur M2-3,OP4,True
1962,L3,M3-1,Attente_Materiel,2024-04-25 09:47:01.240844,2024-04-25 10:20:01.240844,33,Attente_Materiel sur M3-1,OP7,True
1963,L3,M3-1,Attente_Operateur,2024-04-25 11:53:01.240844,2024-04-25 12:03:01.240844,10,Attente_Operateur sur M3-1,OP12,True
1964,L3,M3-2,Nettoyage,2024-04-25 04:46:01.240844,2024-04-25 05:15:01.240844,29,Nettoyage sur M3-2,OP10,True
1965,L3,M3-1,Bourrage,2024-04-25 11:11:01.240844,2024-04-25 11:27:01.240844,16,Bourrage sur M3-1,OP9,True
1966,L3,M3-1,Attente_Operateur,2024-04-25 19:31:01.240844,2024-04-25 19:48:01.240844,17,Attente_Operateur sur M3-1,OP8,True
1967,L3,M3-1,Panne_Mecanique,2024-04-25 15:30:01.240844,2024-04-25 16:19:01.240844,49,Panne_Mecanique sur M3-1,OP5,True
1968,L3,M3-1,Attente_Operateur,2024-04-25 14:20:01.240844,2024-04-25 14:42:01.240844,22,Attente_Operateur sur M3-1,OP13,True
1969,L1,M1-1,Nettoyage,2024-04-26 15:10:01.240844,2024-04-26 15:25:01.240844,15,Nettoyage sur M1-1,OP9,True
1970,L1,M1-3,Changement_Format,2024-04-26 12:14:01.240844,2024-04-26 13:52:01.240844,98,Changement_Format sur M1-3,OP4,True
1971,L1,M1-3,Changement_Format,2024-04-26 06:24:01.240844,2024-04-26 08:06:01.240844,102,Changement_Format sur M1-3,OP12,True
1972,L1,M1-3,Probleme_Qualite,2024-04-26 10:46:01.240844,2024-04-26 12:24:01.240844,98,Probleme_Qualite sur M1-3,OP11,True
1973,L1,M1-2,Reglage,2024-04-26 15:08:01.240844,2024-04-26 15:32:01.240844,24,Reglage sur M1-2,OP1,True
1974,L1,M1-2,Changement_Format,2024-04-26 06:51:01.240844,2024-04-26 08:18:01.240844,87,Changement_Format sur M1-2,OP12,True
1975,L1,M1-2,Bourrage,2024-04-26 04:43:01.240844,2024-04-26 05:03:01.240844,20,Bourrage sur M1-2,OP11,True
1976,L1,M1-3,Maintenance_Preventive,2024-04-26 06:28:01.240844,2024-04-26 08:28:01.240844,120,Maintenance_Preventive sur M1-3,OP9,True
1977,L1,M1-2,Nettoyage,2024-04-26 17:35:01.240844,2024-04-26 18:02:01.240844,27,Nettoyage sur M1-2,OP6,True
1978,L2,M2-1,Bourrage,2024-04-26 14:41:01.240844,2024-04-26 14:55:01.240844,14,Bourrage sur M2-1,OP3,True
1979,L2,M2-3,Attente_Operateur,2024-04-26 14:46:01.240844,2024-04-26 14:57:01.240844,11,Attente_Operateur sur M2-3,OP7,True
1980,L2,M2-4,Nettoyage,2024-04-26 18:03:01.240844,2024-04-26 18:37:01.240844,34,Nettoyage sur M2-4,OP14,True
1981,L2,M2-3,Panne_Electrique,2024-04-26 12:52:01.240844,2024-04-26 13:40:01.240844,48,Panne_Electrique sur M2-3,OP10,True
1982,L2,M2-3,Attente_Materiel,2024-04-26 04:57:01.240844,2024-04-26 05:35:01.240844,38,Attente_Materiel sur M2-3,OP13,True
1983,L2,M2-4,Probleme_Qualite,2024-04-26 16:34:01.240844,2024-04-26 18:19:01.240844,105,Probleme_Qualite sur M2-4,OP8,True
1984,L2,M2-3,Reglage,2024-04-26 12:26:01.240844,2024-04-26 12:36:01.240844,10,Reglage sur M2-3,OP6,True
1985,L3,M3-1,Bourrage,2024-04-26 09:50:01.240844,2024-04-26 09:59:01.240844,9,Bourrage sur M3-1,OP14,True
1986,L3,M3-2,Panne_Electrique,2024-04-26 04:33:01.240844,2024-04-26 04:44:01.240844,11,Panne_Electrique sur M3-2,OP10,True
1987,L3,M3-2,Attente_Materiel,2024-04-26 10:19:01.240844,2024-04-26 11:08:01.240844,49,Attente_Materiel sur M3-2,OP4,True
1988,L3,M3-2,Probleme_Qualite,2024-04-26 04:31:01.240844,2024-04-26 05:52:01.240844,81,Probleme_Qualite sur M3-2,OP14,True
1989,L3,M3-2,Attente_Materiel,2024-04-26 10:34:01.240844,2024-04-26 11:05:01.240844,31,Attente_Materiel sur M3-2,OP10,True
1990,L3,M3-1,Reglage,2024-04-26 15:06:01.240844,2024-04-26 15:27:01.240844,21,Reglage sur M3-1,OP3,True
1991,L3,M3-2,Changement_Format,2024-04-26 18:45:01.240844,2024-04-26 20:28:01.240844,103,Changement_Format sur M3-2,OP2,True
1992,L3,M3-1,Reglage,2024-04-26 10:15:01.240844,2024-04-26 10:20:01.240844,5,Reglage sur M3-1,OP3,True
1993,L3,M3-1,Bourrage,2024-04-26 18:14:01.240844,2024-04-26 18:21:01.240844,7,Bourrage sur M3-1,OP9,True
1994,L3,M3-1,Maintenance_Preventive,2024-04-26 16:01:01.240844,2024-04-26 19:16:01.240844,195,Maintenance_Preventive sur M3-1,OP8,True
1995,L1,M1-3,Maintenance_Preventive,2024-04-27 11:57:01.240844,2024-04-27 13:32:01.240844,95,Maintenance_Preventive sur M1-3,OP11,True
1996,L1,M1-2,Panne_Electrique,2024-04-27 15:37:01.240844,2024-04-27 16:50:01.240844,73,Panne_Electrique sur M1-2,OP10,True
1997,L1,M1-1,Nettoyage,2024-04-27 16:49:01.240844,2024-04-27 17:09:01.240844,20,Nettoyage sur M1-1,OP2,True
1998,L1,M1-1,Maintenance_Preventive,2024-04-27 06:54:01.240844,2024-04-27 09:22:01.240844,148,Maintenance_Preventive sur M1-1,OP11,True
1999,L1,M1-3,Attente_Operateur,2024-04-27 15:15:01.240844,2024-04-27 15:36:01.240844,21,Attente_Operateur sur M1-3,OP3,True
2000,L1,M1-3,Panne_Electrique,2024-04-27 08:23:01.240844,2024-04-27 08:36:01.240844,13,Panne_Electrique sur M1-3,OP7,True
2001,L1,M1-1,Bourrage,2024-04-27 12:34:01.240844,2024-04-27 12:47:01.240844,13,Bourrage sur M1-1,OP13,True
2002,L1,M1-1,Reglage,2024-04-27 14:14:01.240844,2024-04-27 14:31:01.240844,17,Reglage sur M1-1,OP13,True
2003,L1,M1-2,Nettoyage,2024-04-27 14:53:01.240844,2024-04-27 15:27:01.240844,34,Nettoyage sur M1-2,OP4,True
2004,L1,M1-3,Bourrage,2024-04-27 06:11:01.240844,2024-04-27 06:29:01.240844,18,Bourrage sur M1-3,OP13,True
2005,L2,M2-4,Probleme_Qualite,2024-04-27 19:35:01.240844,2024-04-27 20:18:01.240844,43,Probleme_Qualite sur M2-4,OP1,True
2006,L2,M2-3,Panne_Electrique,2024-04-27 04:34:01.240844,2024-04-27 05:22:01.240844,48,Panne_Electrique sur M2-3,OP1,True
2007,L2,M2-1,Bourrage,2024-04-27 16:46:01.240844,2024-04-27 16:55:01.240844,9,Bourrage sur M2-1,OP5,True
2008,L2,M2-2,Attente_Operateur,2024-04-27 08:11:01.240844,2024-04-27 08:38:01.240844,27,Attente_Operateur sur M2-2,OP7,True
2009,L2,M2-4,Maintenance_Preventive,2024-04-27 19:02:01.240844,2024-04-27 22:01:01.240844,179,Maintenance_Preventive sur M2-4,OP14,True
2010,L2,M2-4,Panne_Electrique,2024-04-27 11:09:01.240844,2024-04-27 11:32:01.240844,23,Panne_Electrique sur M2-4,OP4,True
2011,L2,M2-2,Changement_Format,2024-04-27 06:09:01.240844,2024-04-27 07:32:01.240844,83,Changement_Format sur M2-2,OP6,True
2012,L3,M3-1,Attente_Operateur,2024-04-27 06:06:01.240844,2024-04-27 06:32:01.240844,26,Attente_Operateur sur M3-1,OP2,True
2013,L3,M3-2,Panne_Mecanique,2024-04-27 05:51:01.240844,2024-04-27 07:07:01.240844,76,Panne_Mecanique sur M3-2,OP6,True
2014,L3,M3-2,Changement_Format,2024-04-27 18:29:01.240844,2024-04-27 19:46:01.240844,77,Changement_Format sur M3-2,OP6,True
2015,L3,M3-1,Nettoyage,2024-04-27 20:19:01.240844,2024-04-27 20:54:01.240844,35,Nettoyage sur M3-1,OP2,True
2016,L1,M1-3,Bourrage,2024-04-30 09:54:01.240844,2024-04-30 10:10:01.240844,16,Bourrage sur M1-3,OP4,True
2017,L1,M1-3,Changement_Format,2024-04-30 19:12:01.240844,2024-04-30 19:54:01.240844,42,Changement_Format sur M1-3,OP5,True
2018,L1,M1-3,Panne_Electrique,2024-04-30 04:43:01.240844,2024-04-30 05:28:01.240844,45,Panne_Electrique sur M1-3,OP10,True
2019,L1,M1-1,Panne_Electrique,2024-04-30 15:43:01.240844,2024-04-30 16:57:01.240844,74,Panne_Electrique sur M1-1,OP10,True
2020,L1,M1-3,Attente_Materiel,2024-04-30 11:17:01.240844,2024-04-30 12:11:01.240844,54,Attente_Materiel sur M1-3,OP3,True
2021,L1,M1-2,Changement_Format,2024-04-30 09:35:01.240844,2024-04-30 10:12:01.240844,37,Changement_Format sur M1-2,OP4,True
2022,L1,M1-3,Bourrage,2024-04-30 12:10:01.240844,2024-04-30 12:18:01.240844,8,Bourrage sur M1-3,OP4,True
2023,L1,M1-2,Maintenance_Preventive,2024-04-30 14:16:01.240844,2024-04-30 15:47:01.240844,91,Maintenance_Preventive sur M1-2,OP13,True
2024,L2,M2-2,Reglage,2024-04-30 15:37:01.240844,2024-04-30 16:06:01.240844,29,Reglage sur M2-2,OP11,True
2025,L2,M2-3,Panne_Mecanique,2024-04-30 13:51:01.240844,2024-04-30 16:32:01.240844,161,Panne_Mecanique sur M2-3,OP12,True
2026,L2,M2-4,Attente_Operateur,2024-04-30 07:14:01.240844,2024-04-30 07:38:01.240844,24,Attente_Operateur sur M2-4,OP13,True
2027,L2,M2-3,Panne_Electrique,2024-04-30 10:21:01.240844,2024-04-30 11:28:01.240844,67,Panne_Electrique sur M2-3,OP4,True
2028,L2,M2-1,Maintenance_Preventive,2024-04-30 10:00:01.240844,2024-04-30 11:30:01.240844,90,Maintenance_Preventive sur M2-1,OP4,True
2029,L2,M2-4,Bourrage,2024-04-30 06:38:01.240844,2024-04-30 06:47:01.240844,9,Bourrage sur M2-4,OP9,True
2030,L2,M2-2,Attente_Materiel,2024-04-30 15:29:01.240844,2024-04-30 16:22:01.240844,53,Attente_Materiel sur M2-2,OP8,True
2031,L2,M2-1,Panne_Mecanique,2024-04-30 11:33:01.240844,2024-04-30 13:40:01.240844,127,Panne_Mecanique sur M2-1,OP2,True
2032,L2,M2-2,Attente_Operateur,2024-04-30 05:49:01.240844,2024-04-30 06:07:01.240844,18,Attente_Operateur sur M2-2,OP3,True
2033,L3,M3-2,Bourrage,2024-04-30 08:55:01.240844,2024-04-30 09:03:01.240844,8,Bourrage sur M3-2,OP8,True
2034,L3,M3-2,Bourrage,2024-04-30 18:32:01.240844,2024-04-30 18:47:01.240844,15,Bourrage sur M3-2,OP11,True
2035,L3,M3-1,Attente_Materiel,2024-04-30 09:01:01.240844,2024-04-30 09:33:01.240844,32,Attente_Materiel sur M3-1,OP3,True
2036,L3,M3-2,Maintenance_Preventive,2024-04-30 08:27:01.240844,2024-04-30 09:46:01.240844,79,Maintenance_Preventive sur M3-2,OP4,True
2037,L3,M3-2,Attente_Operateur,2024-04-30 19:53:01.240844,2024-04-30 20:12:01.240844,19,Attente_Operateur sur M3-2,OP12,True
2038,L3,M3-2,Attente_Materiel,2024-04-30 08:07:01.240844,2024-04-30 08:54:01.240844,47,Attente_Materiel sur M3-2,OP1,True
2039,L3,M3-1,Changement_Format,2024-04-30 11:03:01.240844,2024-04-30 12:53:01.240844,110,Changement_Format sur M3-1,OP7,True
2040,L3,M3-1,Maintenance_Preventive,2024-04-30 16:09:01.240844,2024-04-30 17:59:01.240844,110,Maintenance_Preventive sur M3-1,OP12,True
2041,L3,M3-2,Maintenance_Preventive,2024-04-30 11:46:01.240844,2024-04-30 14:02:01.240844,136,Maintenance_Preventive sur M3-2,OP10,True
2042,L3,M3-1,Reglage,2024-04-30 19:38:01.240844,2024-04-30 19:50:01.240844,12,Reglage sur M3-1,OP10,True
2043,L3,M3-2,Panne_Mecanique,2024-04-30 11:59:01.240844,2024-04-30 14:58:01.240844,179,Panne_Mecanique sur M3-2,OP6,True
2044,L1,M1-1,Reglage,2024-05-01 10:42:01.240844,2024-05-01 10:47:01.240844,5,Reglage sur M1-1,OP10,True
2045,L1,M1-2,Changement_Format,2024-05-01 04:34:01.240844,2024-05-01 05:10:01.240844,36,Changement_Format sur M1-2,OP10,True
2046,L1,M1-3,Bourrage,2024-05-01 14:08:01.240844,2024-05-01 14:31:01.240844,23,Bourrage sur M1-3,OP5,True
2047,L1,M1-3,Attente_Operateur,2024-05-01 10:24:01.240844,2024-05-01 10:53:01.240844,29,Attente_Operateur sur M1-3,OP6,True
2048,L1,M1-1,Attente_Materiel,2024-05-01 19:09:01.240844,2024-05-01 19:47:01.240844,38,Attente_Materiel sur M1-1,OP9,True
2049,L1,M1-1,Bourrage,2024-05-01 18:17:01.240844,2024-05-01 18:23:01.240844,6,Bourrage sur M1-1,OP11,True
2050,L2,M2-3,Nettoyage,2024-05-01 07:12:01.240844,2024-05-01 07:29:01.240844,17,Nettoyage sur M2-3,OP1,True
2051,L2,M2-2,Attente_Operateur,2024-05-01 18:43:01.240844,2024-05-01 18:48:01.240844,5,Attente_Operateur sur M2-2,OP7,True
2052,L2,M2-1,Reglage,2024-05-01 20:05:01.240844,2024-05-01 20:18:01.240844,13,Reglage sur M2-1,OP7,True
2053,L2,M2-2,Attente_Materiel,2024-05-01 16:36:01.240844,2024-05-01 16:54:01.240844,18,Attente_Materiel sur M2-2,OP8,True
2054,L2,M2-3,Changement_Format,2024-05-01 15:21:01.240844,2024-05-01 16:53:01.240844,92,Changement_Format sur M2-3,OP6,True
2055,L2,M2-1,Panne_Mecanique,2024-05-01 19:46:01.240844,2024-05-01 21:21:01.240844,95,Panne_Mecanique sur M2-1,OP8,True
2056,L2,M2-4,Bourrage,2024-05-01 05:48:01.240844,2024-05-01 06:11:01.240844,23,Bourrage sur M2-4,OP13,True
2057,L2,M2-2,Attente_Operateur,2024-05-01 11:05:01.240844,2024-05-01 11:10:01.240844,5,Attente_Operateur sur M2-2,OP8,True
2058,L2,M2-2,Panne_Mecanique,2024-05-01 13:50:01.240844,2024-05-01 14:37:01.240844,47,Panne_Mecanique sur M2-2,OP10,True
2059,L3,M3-1,Reglage,2024-05-01 05:27:01.240844,2024-05-01 05:33:01.240844,6,Reglage sur M3-1,OP1,True
2060,L3,M3-2,Attente_Operateur,2024-05-01 18:31:01.240844,2024-05-01 18:42:01.240844,11,Attente_Operateur sur M3-2,OP2,True
2061,L3,M3-2,Probleme_Qualite,2024-05-01 19:17:01.240844,2024-05-01 20:43:01.240844,86,Probleme_Qualite sur M3-2,OP13,True
2062,L3,M3-1,Attente_Materiel,2024-05-01 05:04:01.240844,2024-05-01 05:19:01.240844,15,Attente_Materiel sur M3-1,OP9,True
2063,L3,M3-1,Reglage,2024-05-01 09:26:01.240844,2024-05-01 09:39:01.240844,13,Reglage sur M3-1,OP1,True
2064,L3,M3-2,Panne_Electrique,2024-05-01 06:18:01.240844,2024-05-01 07:18:01.240844,60,Panne_Electrique sur M3-2,OP2,True
2065,L3,M3-1,Panne_Mecanique,2024-05-01 13:29:01.240844,2024-05-01 16:22:01.240844,173,Panne_Mecanique sur M3-1,OP6,True
2066,L3,M3-1,Attente_Materiel,2024-05-01 17:03:01.240844,2024-05-01 17:16:01.240844,13,Attente_Materiel sur M3-1,OP7,True
2067,L1,M1-3,Maintenance_Preventive,2024-05-02 09:03:01.240844,2024-05-02 11:22:01.240844,139,Maintenance_Preventive sur M1-3,OP9,True
2068,L1,M1-3,Panne_Electrique,2024-05-02 05:55:01.240844,2024-05-02 06:19:01.240844,24,Panne_Electrique sur M1-3,OP1,True
2069,L1,M1-3,Panne_Electrique,2024-05-02 08:06:01.240844,2024-05-02 08:50:01.240844,44,Panne_Electrique sur M1-3,OP11,True
2070,L1,M1-3,Attente_Materiel,2024-05-02 05:57:01.240844,2024-05-02 06:28:01.240844,31,Attente_Materiel sur M1-3,OP6,True
2071,L1,M1-3,Attente_Operateur,2024-05-02 15:19:01.240844,2024-05-02 15:27:01.240844,8,Attente_Operateur sur M1-3,OP11,True
2072,L1,M1-1,Changement_Format,2024-05-02 10:19:01.240844,2024-05-02 11:02:01.240844,43,Changement_Format sur M1-1,OP7,True
2073,L1,M1-3,Bourrage,2024-05-02 11:45:01.240844,2024-05-02 12:09:01.240844,24,Bourrage sur M1-3,OP9,True
2074,L1,M1-1,Attente_Operateur,2024-05-02 06:27:01.240844,2024-05-02 06:45:01.240844,18,Attente_Operateur sur M1-1,OP3,True
2075,L2,M2-2,Bourrage,2024-05-02 12:08:01.240844,2024-05-02 12:29:01.240844,21,Bourrage sur M2-2,OP5,True
2076,L2,M2-3,Probleme_Qualite,2024-05-02 15:24:01.240844,2024-05-02 15:51:01.240844,27,Probleme_Qualite sur M2-3,OP2,True
2077,L2,M2-4,Attente_Materiel,2024-05-02 05:40:01.240844,2024-05-02 06:34:01.240844,54,Attente_Materiel sur M2-4,OP2,True
2078,L2,M2-3,Bourrage,2024-05-02 11:04:01.240844,2024-05-02 11:11:01.240844,7,Bourrage sur M2-3,OP7,True
2079,L2,M2-1,Bourrage,2024-05-02 20:07:01.240844,2024-05-02 20:30:01.240844,23,Bourrage sur M2-1,OP8,True
2080,L2,M2-1,Reglage,2024-05-02 14:20:01.240844,2024-05-02 14:45:01.240844,25,Reglage sur M2-1,OP6,True
2081,L2,M2-4,Attente_Operateur,2024-05-02 09:20:01.240844,2024-05-02 09:40:01.240844,20,Attente_Operateur sur M2-4,OP5,True
2082,L3,M3-1,Attente_Materiel,2024-05-02 07:16:01.240844,2024-05-02 07:46:01.240844,30,Attente_Materiel sur M3-1,OP12,True
2083,L3,M3-1,Probleme_Qualite,2024-05-02 06:26:01.240844,2024-05-02 08:09:01.240844,103,Probleme_Qualite sur M3-1,OP3,True
2084,L3,M3-1,Panne_Mecanique,2024-05-02 09:58:01.240844,2024-05-02 11:11:01.240844,73,Panne_Mecanique sur M3-1,OP10,True
2085,L3,M3-2,Changement_Format,2024-05-02 13:14:01.240844,2024-05-02 14:41:01.240844,87,Changement_Format sur M3-2,OP1,True
2086,L3,M3-2,Reglage,2024-05-02 19:55:01.240844,2024-05-02 20:14:01.240844,19,Reglage sur M3-2,OP12,True
2087,L3,M3-2,Nettoyage,2024-05-02 12:05:01.240844,2024-05-02 12:40:01.240844,35,Nettoyage sur M3-2,OP9,True
2088,L3,M3-1,Changement_Format,2024-05-02 19:10:01.240844,2024-05-02 20:56:01.240844,106,Changement_Format sur M3-1,OP4,True
2089,L3,M3-2,Attente_Operateur,2024-05-02 16:21:01.240844,2024-05-02 16:36:01.240844,15,Attente_Operateur sur M3-2,OP9,True
2090,L3,M3-2,Panne_Electrique,2024-05-02 19:24:01.240844,2024-05-02 20:33:01.240844,69,Panne_Electrique sur M3-2,OP1,True
2091,L3,M3-2,Attente_Materiel,2024-05-02 06:34:01.240844,2024-05-02 06:55:01.240844,21,Attente_Materiel sur M3-2,OP4,True
2092,L1,M1-2,Reglage,2024-05-03 10:16:01.240844,2024-05-03 10:43:01.240844,27,Reglage sur M1-2,OP13,True
2093,L1,M1-2,Bourrage,2024-05-03 05:48:01.240844,2024-05-03 06:06:01.240844,18,Bourrage sur M1-2,OP14,True
2094,L1,M1-3,Maintenance_Preventive,2024-05-03 17:23:01.240844,2024-05-03 20:27:01.240844,184,Maintenance_Preventive sur M1-3,OP3,True
2095,L1,M1-2,Attente_Operateur,2024-05-03 06:24:01.240844,2024-05-03 06:40:01.240844,16,Attente_Operateur sur M1-2,OP9,True
2096,L1,M1-3,Probleme_Qualite,2024-05-03 18:06:01.240844,2024-05-03 18:31:01.240844,25,Probleme_Qualite sur M1-3,OP6,True
2097,L1,M1-1,Panne_Electrique,2024-05-03 05:55:01.240844,2024-05-03 06:07:01.240844,12,Panne_Electrique sur M1-1,OP8,True
2098,L2,M2-1,Attente_Operateur,2024-05-03 18:00:01.240844,2024-05-03 18:25:01.240844,25,Attente_Operateur sur M2-1,OP1,True
2099,L2,M2-2,Panne_Electrique,2024-05-03 12:56:01.240844,2024-05-03 13:53:01.240844,57,Panne_Electrique sur M2-2,OP5,True
2100,L2,M2-4,Attente_Materiel,2024-05-03 06:40:01.240844,2024-05-03 07:07:01.240844,27,Attente_Materiel sur M2-4,OP3,True
2101,L2,M2-3,Probleme_Qualite,2024-05-03 05:38:01.240844,2024-05-03 06:31:01.240844,53,Probleme_Qualite sur M2-3,OP13,True
2102,L2,M2-3,Probleme_Qualite,2024-05-03 18:09:01.240844,2024-05-03 19:26:01.240844,77,Probleme_Qualite sur M2-3,OP6,True
2103,L2,M2-1,Maintenance_Preventive,2024-05-03 20:04:01.240844,2024-05-03 21:43:01.240844,99,Maintenance_Preventive sur M2-1,OP7,True
2104,L2,M2-4,Attente_Materiel,2024-05-03 07:30:01.240844,2024-05-03 08:00:01.240844,30,Attente_Materiel sur M2-4,OP2,True
2105,L2,M2-3,Nettoyage,2024-05-03 17:51:01.240844,2024-05-03 18:19:01.240844,28,Nettoyage sur M2-3,OP7,True
2106,L3,M3-2,Attente_Operateur,2024-05-03 20:12:01.240844,2024-05-03 20:27:01.240844,15,Attente_Operateur sur M3-2,OP7,True
2107,L3,M3-2,Changement_Format,2024-05-03 09:49:01.240844,2024-05-03 11:01:01.240844,72,Changement_Format sur M3-2,OP12,True
2108,L3,M3-2,Attente_Operateur,2024-05-03 04:46:01.240844,2024-05-03 05:15:01.240844,29,Attente_Operateur sur M3-2,OP5,True
2109,L3,M3-2,Bourrage,2024-05-03 10:29:01.240844,2024-05-03 10:48:01.240844,19,Bourrage sur M3-2,OP11,True
2110,L1,M1-1,Bourrage,2024-05-04 05:41:01.240844,2024-05-04 05:56:01.240844,15,Bourrage sur M1-1,OP6,True
2111,L1,M1-2,Attente_Materiel,2024-05-04 05:24:01.240844,2024-05-04 06:10:01.240844,46,Attente_Materiel sur M1-2,OP2,True
